strainID	sample	scaffold	mean	trimmed_mean	covered_fraction	covered_bases	variance	length	read_count	reads_per_base	bamname	FILTER
HAMBI_0097	SH-MET-138	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-138	TRUE
HAMBI_0097	SH-MET-138	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-138	TRUE
HAMBI_0097	SH-MET-139	HAMBI_0097_chrm01_circ	1.5372717e-4	0	1.4303706e-4	482	1.7507107e-4	3369756	10	2.967574e-6	HAMBI_0097-SH-MET-139	TRUE
HAMBI_0097	SH-MET-139	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-139	TRUE
HAMBI_0097	SH-MET-139	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-139	TRUE
HAMBI_0097	SH-MET-140	HAMBI_0097_chrm01_circ	1.5313363e-4	0	1.0772293e-4	363	2.4392206e-4	3369756	6	1.7805444e-6	HAMBI_0097-SH-MET-140	TRUE
HAMBI_0097	SH-MET-140	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-140	TRUE
HAMBI_0097	SH-MET-140	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-140	TRUE
HAMBI_0097	SH-MET-141	HAMBI_0097_chrm01_circ	1.4007572e-4	0	1.13361326e-4	382	1.9347487e-4	3369756	5	1.483787e-6	HAMBI_0097-SH-MET-141	TRUE
HAMBI_0097	SH-MET-141	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-141	TRUE
HAMBI_0097	SH-MET-141	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-141	TRUE
HAMBI_0097	SH-MET-142	HAMBI_0097_chrm01_circ	3.2763474e-4	0	2.3147077e-4	780	6.5931707e-4	3369756	18	5.341633e-6	HAMBI_0097-SH-MET-142	TRUE
HAMBI_0097	SH-MET-142	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-142	TRUE
HAMBI_0097	SH-MET-142	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-142	TRUE
HAMBI_0097	SH-MET-143	HAMBI_0097_chrm01_circ	0	0	0	0	0	3369756	0	0	HAMBI_0097-SH-MET-143	TRUE
HAMBI_0097	SH-MET-143	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-143	TRUE
HAMBI_0097	SH-MET-143	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-143	TRUE
HAMBI_0097	SH-MET-144	HAMBI_0097_chrm01_circ	2.6412585e-4	0	2.2019398e-4	742	3.5190026e-4	3369756	16	4.748118e-6	HAMBI_0097-SH-MET-144	TRUE
HAMBI_0097	SH-MET-144	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-144	TRUE
HAMBI_0097	SH-MET-144	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-144	TRUE
HAMBI_0097	SH-MET-145	HAMBI_0097_chrm01_circ	2.1782963e-4	0	1.9111176e-4	644	2.7120096e-4	3369756	14	4.1546036e-6	HAMBI_0097-SH-MET-145	TRUE
HAMBI_0097	SH-MET-145	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-145	TRUE
HAMBI_0097	SH-MET-145	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-145	TRUE
HAMBI_0097	SH-MET-146	HAMBI_0097_chrm01_circ	1.65598e-4	0	1.18702956e-4	400	2.741887e-4	3369756	10	2.967574e-6	HAMBI_0097-SH-MET-146	TRUE
HAMBI_0097	SH-MET-146	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-146	TRUE
HAMBI_0097	SH-MET-146	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-146	TRUE
HAMBI_0097	SH-MET-147	HAMBI_0097_chrm01_circ	6.647661e-5	0	6.647366e-5	224	6.647222e-5	3369756	4	1.1870295e-6	HAMBI_0097-SH-MET-147	TRUE
HAMBI_0097	SH-MET-147	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-147	TRUE
HAMBI_0097	SH-MET-147	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-147	TRUE
HAMBI_0097	SH-MET-148	HAMBI_0097_chrm01_circ	2.0655234e-4	0	2.0654315e-4	696	2.0650974e-4	3369756	12	3.5610888e-6	HAMBI_0097-SH-MET-148	TRUE
HAMBI_0097	SH-MET-148	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-148	TRUE
HAMBI_0097	SH-MET-148	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-148	TRUE
HAMBI_0097	SH-MET-149	HAMBI_0097_chrm01_circ	9.1405345e-5	0	7.8343954e-5	264	1.17512835e-4	3369756	4	1.1870295e-6	HAMBI_0097-SH-MET-149	TRUE
HAMBI_0097	SH-MET-149	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-149	TRUE
HAMBI_0097	SH-MET-149	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-149	TRUE
HAMBI_0097	SH-MET-150	HAMBI_0097_chrm01_circ	1.0149555e-4	0	8.3982340000000007e-05	283	1.3650423e-4	3369756	6	1.7805444e-6	HAMBI_0097-SH-MET-150	TRUE
HAMBI_0097	SH-MET-150	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-150	TRUE
HAMBI_0097	SH-MET-150	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-150	TRUE
HAMBI_0097	SH-MET-151	HAMBI_0097_chrm01_circ	1.958686e-5	0	1.9585988e-5	66	1.9586483e-5	3369756	2	5.9351476e-7	HAMBI_0097-SH-MET-151	TRUE
HAMBI_0097	SH-MET-151	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-151	TRUE
HAMBI_0097	SH-MET-151	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-151	TRUE
HAMBI_0097	SH-MET-152	HAMBI_0097_chrm01_circ	3.7986636e-5	0	3.7984944e-5	128	3.7985206e-5	3369756	2	5.9351476e-7	HAMBI_0097-SH-MET-152	TRUE
HAMBI_0097	SH-MET-152	HAMBI_0097_plas01_circ	0	0	0	0	0	128977	0	0	HAMBI_0097-SH-MET-152	TRUE
HAMBI_0097	SH-MET-152	HAMBI_0097_plas02_circ	0	0	0	0	0	8456	0	0	HAMBI_0097-SH-MET-152	TRUE
